Type,Name,Category,Price,FoodType,GST,Station,Description,Parent,ShortName,SKU,Default,SelectionType,Min,Max,Required,Group,Item
ITEM,"PANEER TOOFANI","MAINCOURSE VEG",329,veg,5,"Kitchen",,,PANEER TOOFANI,TCV0162,,,,,,,
ITEM,"KAJU CURRY","MAINCOURSE VEG",339,veg,5,"Kitchen",,,KAJU CURRY,TCV0163,,,,,,,
ITEM,"PALAK PANEER","MAINCOURSE VEG",329,veg,5,"Kitchen",,,PALAK PANEER,TCV0164,,,,,,,
ITEM,"KAJU MASALA","MAINCOURSE VEG",339,veg,5,"Kitchen",,,KAJU MASALA,TCV0165,,,,,,,
ITEM,"PANEER PASANDA","MAINCOURSE VEG",329,veg,5,"Kitchen",,,PANEER PASANDA,TCV0166,,,,,,,
ITEM,"METHI MATAR MALAI","MAINCOURSE VEG",319,veg,5,"Kitchen",,,METHI MATAR MAL,TCV0167,,,,,,,
ITEM,"PANEER HANDI","MAINCOURSE VEG",329,veg,5,"Kitchen",,,PANEER HANDI,TCV0168,,,,,,,
ITEM,"DAL FRY","MAINCOURSE VEG",249,veg,5,"Kitchen",,,DAL FRY,TCV0169,,,,,,,
ITEM,"DAL TADKA","MAINCOURSE VEG",249,veg,5,"Kitchen",,,DAL TADKA,TCV0170,,,,,,,
ITEM,"DAL PACHRANGI","MAINCOURSE VEG",279,veg,5,"Kitchen",,,DAL PACHRANGI,TCV0171,,,,,,,
ITEM,"DAL MAKHANI","MAINCOURSE VEG",289,veg,5,"Kitchen",,,DAL MAKHANI,TCV0172,,,,,,,
ITEM,"DAL MUGLAI","MAINCOURSE VEG",289,veg,5,"Kitchen",,,DAL MUGLAI,TCV0173,,,,,,,
ITEM,"PUNJABI DAL TADKA","MAINCOURSE VEG",289,veg,5,"Kitchen",,,PUNJABI DAL TAD,TCV0174,,,,,,,

CATEGORY,"MAINCOURSE NON VEG",,,,,"Kitchen",,"Non-Vegetarian",,,,,,,,,
ITEM,"CHICKEN BAGHELI","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,CHICKEN BAGHELI,TCV0175,,,,,,,
VARIANT,Single,,299,,,,,,,TCV0175-S,yes,,,,,"CHICKEN BAGHELI"
VARIANT,Family,,449,,,,,,,TCV0175-F,no,,,,,"CHICKEN BAGHELI"
ITEM,"MUTTON BAGHELI","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,MUTTON BAGHELI,TCV0176,,,,,,,
VARIANT,Single,,369,,,,,,,TCV0176-S,yes,,,,,"MUTTON BAGHELI"
VARIANT,Family,,569,,,,,,,TCV0176-F,no,,,,,"MUTTON BAGHELI"
ITEM,"CHICKEN HANDI","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,CHICKEN HANDI,TCV0177,,,,,,,
VARIANT,Single,,299,,,,,,,TCV0177-S,yes,,,,,"CHICKEN HANDI"
VARIANT,Family,,449,,,,,,,TCV0177-F,no,,,,,"CHICKEN HANDI"
ITEM,"MUTTON MASALA","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,MUTTON MASALA,TCV0178,,,,,,,
VARIANT,Single,,379,,,,,,,TCV0178-S,yes,,,,,"MUTTON MASALA"
VARIANT,Family,,579,,,,,,,TCV0178-F,no,,,,,"MUTTON MASALA"
ITEM,"CHICKEN CURRY","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,CHICKEN CURRY,TCV0179,,,,,,,
VARIANT,Single,,299,,,,,,,TCV0179-S,yes,,,,,"CHICKEN CURRY"
VARIANT,Family,,449,,,,,,,TCV0179-F,no,,,,,"CHICKEN CURRY"
ITEM,"MUTTON HANDI","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,MUTTON HANDI,TCV0180,,,,,,,
VARIANT,Single,,379,,,,,,,TCV0180-S,yes,,,,,"MUTTON HANDI"
VARIANT,Family,,579,,,,,,,TCV0180-F,no,,,,,"MUTTON HANDI"
ITEM,"CHICHEN DO PYAZA","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,CHICHEN DO PYAZ,TCV0181,,,,,,,
VARIANT,Single,,299,,,,,,,TCV0181-S,yes,,,,,"CHICHEN DO PYAZA"
VARIANT,Family,,449,,,,,,,TCV0181-F,no,,,,,"CHICHEN DO PYAZA"
ITEM,"DHAWA MUTTON","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,DHAWA MUTTON,TCV0182,,,,,,,
VARIANT,Single,,379,,,,,,,TCV0182-S,yes,,,,,"DHAWA MUTTON"
VARIANT,Family,,579,,,,,,,TCV0182-F,no,,,,,"DHAWA MUTTON"
ITEM,"BUTTER CHICKEN","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,BUTTER CHICKEN,TCV0183,,,,,,,
VARIANT,Single,,329,,,,,,,TCV0183-S,yes,,,,,"BUTTER CHICKEN"
VARIANT,Family,,499,,,,,,,TCV0183-F,no,,,,,"BUTTER CHICKEN"
ITEM,"RAHRA MUTTON","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,RAHRA MUTTON,TCV0184,,,,,,,
VARIANT,Single,,379,,,,,,,TCV0184-S,yes,,,,,"RAHRA MUTTON"
VARIANT,Family,,579,,,,,,,TCV0184-F,no,,,,,"RAHRA MUTTON"
ITEM,"KADHAI CHICKEN","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,KADHAI CHICKEN,TCV0185,,,,,,,
VARIANT,Single,,329,,,,,,,TCV0185-S,yes,,,,,"KADHAI CHICKEN"
VARIANT,Family,,499,,,,,,,TCV0185-F,no,,,,,"KADHAI CHICKEN"
ITEM,"MUTTON KADHAI","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,MUTTON KADHAI,TCV0186,,,,,,,
VARIANT,Single,,379,,,,,,,TCV0186-S,yes,,,,,"MUTTON KADHAI"
VARIANT,Family,,579,,,,,,,TCV0186-F,no,,,,,"MUTTON KADHAI"
ITEM,"CHICKEN MASALA","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,CHICKEN MASALA,TCV0187,,,,,,,
VARIANT,Single,,329,,,,,,,TCV0187-S,yes,,,,,"CHICKEN MASALA"
VARIANT,Family,,499,,,,,,,TCV0187-F,no,,,,,"CHICKEN MASALA"
ITEM,"BHUNA MUTTON","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,BHUNA MUTTON,TCV0188,,,,,,,
VARIANT,Single,,379,,,,,,,TCV0188-S,yes,,,,,"BHUNA MUTTON"
VARIANT,Family,,579,,,,,,,TCV0188-F,no,,,,,"BHUNA MUTTON"
ITEM,"CHICKEN TIKKA MASALA","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,CHICKEN TIKKA M,TCV0189,,,,,,,
VARIANT,Single,,329,,,,,,,TCV0189-S,yes,,,,,"CHICKEN TIKKA MASALA"
VARIANT,Family,,499,,,,,,,TCV0189-F,no,,,,,"CHICKEN TIKKA MASALA"
ITEM,"FISH CURRY","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,FISH CURRY,TCV0190,,,,,,,
VARIANT,Single,,299,,,,,,,TCV0190-S,yes,,,,,"FISH CURRY"
VARIANT,Family,,449,,,,,,,TCV0190-F,no,,,,,"FISH CURRY"
ITEM,"CHICKIEN METHI MALAI","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,CHICKIEN METHI,TCV0191,,,,,,,
VARIANT,Single,,329,,,,,,,TCV0191-S,yes,,,,,"CHICKIEN METHI MALAI"
VARIANT,Family,,499,,,,,,,TCV0191-F,no,,,,,"CHICKIEN METHI MALAI"
ITEM,"FISH MASALA","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,FISH MASALA,TCV0192,,,,,,,
VARIANT,Single,,329,,,,,,,TCV0192-S,yes,,,,,"FISH MASALA"
VARIANT,Family,,499,,,,,,,TCV0192-F,no,,,,,"FISH MASALA"
ITEM,"RAHRA CHICKEN","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,RAHRA CHICKEN,TCV0193,,,,,,,
VARIANT,Single,,329,,,,,,,TCV0193-S,yes,,,,,"RAHRA CHICKEN"
VARIANT,Family,,499,,,,,,,TCV0193-F,no,,,,,"RAHRA CHICKEN"
ITEM,"EGG CURRY","MAINCOURSE NON VEG",199,nonveg,5,"Kitchen",,,EGG CURRY,TCV0194,,,,,,,
ITEM,"BHUNA CHICKEN","MAINCOURSE NON VEG",0,nonveg,5,"Kitchen",,,BHUNA CHICKEN,TCV0195,,,,,,,
VARIANT,Single,,329,,,,,,,TCV0195-S,yes,,,,,"BHUNA CHICKEN"
VARIANT,Family,,499,,,,,,,TCV0195-F,no,,,,,"BHUNA CHICKEN"
ITEM,"EGG MASALA","MAINCOURSE NON VEG",229,nonveg,5,"Kitchen",,,EGG MASALA,TCV0196,,,,,,,

CATEGORY,"BREADS",,,,,"Tandoor",,"",,,,,,,,,
ITEM,"TANDOORI ROTI","BREADS",30,veg,5,"Tandoor",,,TANDOORI ROTI,TCV0197,,,,,,,
ITEM,"AJWAINI/ PUDINA PARATHA","BREADS",0,veg,5,"Tandoor",,,AJWAINI/ PUDINA,TCV0198,,,,,,,
VARIANT,Dry,,55,,,,,,,TCV0198-D,yes,,,,,"AJWAINI/ PUDINA PARATHA"
VARIANT,Gravy,,55,,,,,,,TCV0198-G,no,,,,,"AJWAINI/ PUDINA PARATHA"
ITEM,"TANDORI ROTI BUTTER","BREADS",35,veg,5,"Tandoor",,,TANDORI ROTI BU,TCV0199,,,,,,,
ITEM,"ALOO PARATHA","BREADS",89,veg,5,"Tandoor",,,ALOO PARATHA,TCV0200,,,,,,,
ITEM,"HARI MIRCH/ LAL MIRCH KI ROTI","BREADS",0,veg,5,"Tandoor",,,HARI MIRCH/ LAL,TCV0201,,,,,,,
VARIANT,Dry,,35,,,,,,,TCV0201-D,yes,,,,,"HARI MIRCH/ LAL MIRCH KI ROTI"
VARIANT,Gravy,,35,,,,,,,TCV0201-G,no,,,,,"HARI MIRCH/ LAL MIRCH KI ROTI"
ITEM,"ALOO-PYAAZ PARATHA","BREADS",110,veg,5,"Tandoor",,,ALOO-PYAAZ PARA,TCV0202,,,,,,,
ITEM,"MISSI ROTI","BREADS",35,veg,5,"Tandoor",,,MISSI ROTI,TCV0203,,,,,,,
ITEM,"GOBHI PARATHA","BREADS",110,veg,5,"Tandoor",,,GOBHI PARATHA,TCV0204,,,,,,,
ITEM,"NAAN","BREADS",40,veg,5,"Tandoor",,,NAAN,TCV0205,,,,,,,
ITEM,"PANEER PARATHA","BREADS",110,veg,5,"Tandoor",,,PANEER PARATHA,TCV0206,,,,,,,
ITEM,"BUTTER NAAN","BREADS",50,veg,5,"Tandoor",,,BUTTER NAAN,TCV0207,,,,,,,
ITEM,"STUFFED KULCHA","BREADS",110,veg,5,"Tandoor",,,STUFFED KULCHA,TCV0208,,,,,,,
ITEM,"GARLIC NAAN","BREADS",60,veg,5,"Tandoor",,,GARLIC NAAN,TCV0209,,,,,,,
ITEM,"KASHMIRI NAAN","BREADS",80,veg,5,"Tandoor",,,KASHMIRI NAAN,TCV0210,,,,,,,
ITEM,"LACCHAA PARATHA","BREADS",60,veg,5,"Tandoor",,,LACCHAA PARATHA,TCV0211,,,,,,,
ITEM,"BREAD BASKET","BREADS",210,veg,5,"Tandoor",,,BREAD BASKET,TCV0212,,,,,,,

CATEGORY,"KHUSHBU-E-BASMATI",,,,,"Kitchen",,"",,,,,,,,,
ITEM,"PLAIN RICE","KHUSHBU-E-BASMATI",139,veg,5,"Kitchen",,,PLAIN RICE,TCV0213,,,,,,,
ITEM,"VEG BIRIYANI","KHUSHBU-E-BASMATI",299,veg,5,"Kitchen",,,VEG BIRIYANI,TCV0214,,,,,,,
ITEM,"JEERA RICE","KHUSHBU-E-BASMATI",159,veg,5,"Kitchen",,,JEERA RICE,TCV0215,,,,,,,
ITEM,"EGG BIRIYANI","KHUSHBU-E-BASMATI",299,egg,5,"Kitchen",,,EGG BIRIYANI,TCV0216,,,,,,,
ITEM,"PEAS PULAO","KHUSHBU-E-BASMATI",169,veg,5,"Kitchen",,,PEAS PULAO,TCV0217,,,,,,,
ITEM,"CHICKEN BIRIYANI","KHUSHBU-E-BASMATI",359,nonveg,5,"Kitchen",,,CHICKEN BIRIYAN,TCV0218,,,,,,,
ITEM,"VEG PULAO","KHUSHBU-E-BASMATI",169,veg,5,"Kitchen",,,VEG PULAO,TCV0219,,,,,,,
ITEM,"MUTTON BIRIYANI","KHUSHBU-E-BASMATI",449,nonveg,5,"Kitchen",,,MUTTON BIRIYANI,TCV0220,,,,,,,
ITEM,"CURD RICE","KHUSHBU-E-BASMATI",169,veg,5,"Kitchen",,,CURD RICE,TCV0221,,,,,,,
ITEM,"FISH TIKKA BIRIYANI","KHUSHBU-E-BASMATI",399,nonveg,5,"Kitchen",,,FISH TIKKA BIRI,TCV0222,,,,,,,
ITEM,"KASHMIRI PULAO","KHUSHBU-E-BASMATI",189,veg,5,"Kitchen",,,KASHMIRI PULAO,TCV0223,,,,,,,
ITEM,"CHICKEN TIKKA BIRIYANI","KHUSHBU-E-BASMATI",399,nonveg,5,"Kitchen",,,CHICKEN TIKKA B,TCV0224,,,,,,,

CATEGORY,"RAITA",,,,,"Kitchen",,"",,,,,,,,,
ITEM,"PLAIN CURD","RAITA",89,veg,5,"Kitchen",,,PLAIN CURD,TCV0225,,,,,,,
ITEM,"MIX VEG RAITA","RAITA",99,veg,5,"Kitchen",,,MIX VEG RAITA,TCV0226,,,,,,,
ITEM,"BOONDI RAITA","RAITA",99,veg,5,"Kitchen",,,BOONDI RAITA,TCV0227,,,,,,,
ITEM,"FRUIT RAITA","RAITA",119,veg,5,"Kitchen",,,FRUIT RAITA,TCV0228,,,,,,,
ITEM,"PINEAPPLE RAITA","RAITA",119,veg,5,"Kitchen",,,PINEAPPLE RAITA,TCV0229,,,,,,,

CATEGORY,"ACCOMPANIMENTS",,,,,"Kitchen",,"",,,,,,,,,
ITEM,"PAPAD ROSTED/FRY","ACCOMPANIMENTS",0,veg,5,"Kitchen",,,PAPAD ROSTED/FR,TCV0230,,,,,,,
VARIANT,Dry,,29,,,,,,,TCV0230-D,yes,,,,,"PAPAD ROSTED/FRY"
VARIANT,Gravy,,29,,,,,,,TCV0230-G,no,,,,,"PAPAD ROSTED/FRY"
ITEM,"MASALA PAPAD","ACCOMPANIMENTS",69,veg,5,"Kitchen",,,MASALA PAPAD,TCV0231,,,,,,,
ITEM,"MASALA PEANUT","ACCOMPANIMENTS",119,veg,5,"Kitchen",,,MASALA PEANUT,TCV0232,,,,,,,
ITEM,"ONION SALAD","ACCOMPANIMENTS",89,veg,5,"Kitchen",,,ONION SALAD,TCV0233,,,,,,,
ITEM,"GREEN SALAD","ACCOMPANIMENTS",99,veg,5,"Kitchen",,,GREEN SALAD,TCV0234,,,,,,,
ITEM,"RUSSIAN SALAD","ACCOMPANIMENTS",119,veg,5,"Kitchen",,,RUSSIAN SALAD,TCV0235,,,,,,,
ITEM,"KIMCHI SALAD","ACCOMPANIMENTS",119,veg,5,"Kitchen",,,KIMCHI SALAD,TCV0236,,,,,,,
ITEM,"KUCHUMBER SALAD","ACCOMPANIMENTS",99,veg,5,"Kitchen",,,KUCHUMBER SALAD,TCV0237,,,,,,,
ITEM,"SPROUT SALAD","ACCOMPANIMENTS",119,veg,5,"Kitchen",,,SPROUT SALAD,TCV0238,,,,,,,

CATEGORY,"DESSERTS",,,,,"Dessert",,"Desserts",,,,,,,,,
ITEM,"CHOICE OF ICE CREAM (2 SCOOPS)","DESSERTS",95,veg,5,"Dessert",,,CHOICE OF ICE C,TCV0239,,,,,,,
ITEM,"MATKA KULFI","DESSERTS",109,veg,5,"Dessert",,,MATKA KULFI,TCV0240,,,,,,,
ITEM,"GULAB JAMUN","DESSERTS",95,veg,5,"Dessert",,,GULAB JAMUN,TCV0241,,,,,,,
ITEM,"RASMALAI","DESSERTS",109,veg,5,"Dessert",,,RASMALAI,TCV0242,,,,,,,
ITEM,"SHAHI THANDI KHEER","DESSERTS",109,veg,5,"Dessert",,,SHAHI THANDI KH,TCV0243,,,,,,,
ITEM,"BROWNIE WITH ICE CREAM","DESSERTS",119,veg,5,"Dessert",,,BROWNIE WITH IC,TCV0244,,,,,,,
ITEM,"GAJAR HALWA ( SEASONAL)","DESSERTS",119,veg,5,"Dessert",,,GAJAR HALWA ( S,TCV0245,,,,,,,
